id_tarifa,id_region,anio_x,mes_x,base,intermedia,punta,id_infraestructura,anio_y,mes_y,distribucion,capacidad,estado,municipio,division
13,487,2023,ENERO,0.9831,1.5253,1.6552,189,2023,MARZO,59.81,396.74,COAHUILA,ABASOLO,GOLFO NORTE
13,487,2023,ENERO,0.9831,1.5253,1.6552,277,2023,ABRIL,59.81,402.38,COAHUILA,ABASOLO,GOLFO NORTE
13,487,2023,ENERO,0.9831,1.5253,1.6552,364,2023,MAYO,59.81,412.41,COAHUILA,ABASOLO,GOLFO NORTE
13,487,2023,ENERO,0.9831,1.5253,1.6552,451,2023,JUNIO,59.81,419.31,COAHUILA,ABASOLO,GOLFO NORTE
13,487,2023,ENERO,0.9831,1.5253,1.6552,539,2023,JULIO,59.81,425.3,COAHUILA,ABASOLO,GOLFO NORTE
13,487,2023,ENERO,0.9831,1.5253,1.6552,627,2023,AGOSTO,59.81,421.05,COAHUILA,ABASOLO,GOLFO NORTE
13,487,2023,ENERO,0.9831,1.5253,1.6552,715,2023,SEPTIEMBRE,59.81,416.86,COAHUILA,ABASOLO,GOLFO NORTE
13,487,2023,ENERO,0.9831,1.5253,1.6552,803,2023,OCTUBRE,59.81,417.51,COAHUILA,ABASOLO,GOLFO NORTE
13,487,2023,ENERO,0.9831,1.5253,1.6552,891,2023,NOVIEMBRE,59.81,411.88,COAHUILA,ABASOLO,GOLFO NORTE
13,487,2023,ENERO,0.9831,1.5253,1.6552,979,2023,DICIEMBRE,59.81,408.69,COAHUILA,ABASOLO,GOLFO NORTE
14,488,2023,ENERO,0.9834,1.563,1.8288,14,2023,ENERO,75.53,385.88,COAHUILA,FRANCISCO I. MADERO,NORTE
14,488,2023,ENERO,0.9834,1.563,1.8288,102,2023,FEBRERO,75.53,389.61,COAHUILA,FRANCISCO I. MADERO,NORTE
14,488,2023,ENERO,0.9834,1.563,1.8288,190,2023,MARZO,75.53,396.74,COAHUILA,FRANCISCO I. MADERO,NORTE
14,488,2023,ENERO,0.9834,1.563,1.8288,278,2023,ABRIL,75.53,402.38,COAHUILA,FRANCISCO I. MADERO,NORTE
14,488,2023,ENERO,0.9834,1.563,1.8288,365,2023,MAYO,75.53,412.41,COAHUILA,FRANCISCO I. MADERO,NORTE
14,488,2023,ENERO,0.9834,1.563,1.8288,452,2023,JUNIO,75.53,419.31,COAHUILA,FRANCISCO I. MADERO,NORTE
14,488,2023,ENERO,0.9834,1.563,1.8288,540,2023,JULIO,75.53,425.3,COAHUILA,FRANCISCO I. MADERO,NORTE
14,488,2023,ENERO,0.9834,1.563,1.8288,628,2023,AGOSTO,75.53,421.05,COAHUILA,FRANCISCO I. MADERO,NORTE
14,488,2023,ENERO,0.9834,1.563,1.8288,716,2023,SEPTIEMBRE,75.53,416.86,COAHUILA,FRANCISCO I. MADERO,NORTE
14,488,2023,ENERO,0.9834,1.563,1.8288,804,2023,OCTUBRE,75.53,417.51,COAHUILA,FRANCISCO I. MADERO,NORTE
